Gender,Height,Weight,height_cm,weight_kg,female,fem_hgt,hgt_sq,Rand1,Rand2,Rand3,Rand4,Rand5
Female,63.99361669,139.8677492,162.5437864,63.44289209,1,162.5437864,26420.4825,0.204010742,0.351217395,0.619195151,0.085198371,0.609211296
Female,62.48908033,124.1754649,158.722264,56.32499747,1,158.722264,25192.7571,0.880097356,0.83733563,0.840787169,0.086164935,0.14452262
Female,65.62423824,153.8269712,166.6855651,69.77468352,1,166.6855651,27784.07763,0.222508269,0.299497641,0.100791492,0.263443653,0.867584641
Female,64.33765677,135.0439011,163.4176482,61.25483318,1,163.4176482,26705.32774,0.229837277,0.343348096,0.872522876,0.830073388,0.452883221
Female,67.91705023,157.971823,172.5093076,71.65475515,1,172.5093076,29759.4612,0.237914631,0.604152645,0.756384245,0.528467266,0.23064798
Female,63.76821184,143.723794,161.9712581,65.19196316,1,161.9712581,26234.68844,0.249017357,0.645975016,0.949290807,0.506531298,0.987859839
Female,61.01946656,106.8552947,154.9894451,48.46870682,1,154.9894451,24021.72808,0.84440115,0.022972402,0.88580769,0.19124408,0.851317063
Female,61.30910844,115.7888501,155.7251354,52.52089611,1,155.7251354,24250.31781,0.236828601,0.254073711,0.274318108,0.392717158,0.040392416
Female,63.10952829,117.8958468,160.2982019,53.47661295,1,160.2982019,25695.51352,0.267297442,0.073732467,0.716974117,0.590388841,0.497915503
Female,68.29771854,150.1467347,173.4762051,68.10535769,1,173.4762051,30093.99374,0.386958031,0.132063533,0.869693393,0.534491129,0.733290671
Female,60.6892003,125.5696019,154.1505688,56.95736686,1,154.1505688,23762.39785,0.443876917,0.725309935,0.465815305,0.635433058,0.509209824
Female,57.55275371,98.64396312,146.1839944,44.74411252,1,146.1839944,21369.76022,0.483333766,0.574003687,0.777488715,0.742261996,0.767618681
Female,58.70723577,120.253512,149.1163788,54.54603103,1,149.1163788,22235.69444,0.323163612,0.457577723,0.860388024,0.69834357,0.547498663
Female,62.70362201,100.2348007,159.2671999,45.46570372,1,159.2671999,25366.04096,0.636621896,0.624771005,0.801574959,0.8084159,0.19660865
Female,64.56779556,153.5682565,164.0022007,69.65733262,1,164.0022007,26896.72184,0.532052414,0.463183876,0.761835567,0.596583819,0.360670906
Female,63.08074039,128.4784423,160.2250806,58.27679361,1,160.2250806,25672.07645,0.788441311,0.633295179,0.80971584,0.728142257,0.947617404
Female,67.05399437,144.3473559,170.3171457,65.47480587,1,170.3171457,29007.93012,0.605554172,0.123331842,0.352029875,0.322341036,0.292407706
Female,61.41530677,106.2950014,155.9948792,48.21456226,1,155.9948792,24334.40234,0.484316488,0.16993136,0.659238873,0.488451666,0.037964835
Female,66.53551113,155.370872,169.0001983,70.47498458,1,169.0001983,28561.06701,0.211871943,0.86305072,0.702137125,0.289536085,0.4665392
Female,63.79595729,145.8787572,162.0417315,66.16943724,1,162.0417315,26257.52276,0.455479786,0.639866185,0.861095662,0.011029742,0.295583589
Female,63.12613917,136.2399294,160.3403935,61.79734206,1,160.3403935,25709.04179,0.646520872,0.428815335,0.450256083,0.373145461,0.307369464
Female,61.7576643,115.5815508,156.8644673,52.42686679,1,156.8644673,24606.46111,0.660904446,0.796106245,0.057445705,0.9706096,0.745710165
Female,66.19212998,145.5792087,168.1280102,66.03356445,1,168.1280102,28267.0278,0.028069812,0.264690976,0.190010105,0.742578069,0.706283127
Female,61.68868312,117.6313657,156.6892551,53.35664645,1,156.6892551,24551.52267,0.787702603,0.175313352,0.767729472,0.850870648,0.185017271
Female,60.9183024,114.0331018,154.7324881,51.72450271,1,154.7324881,23942.14287,0.897699262,0.83953847,0.51357943,0.781881623,0.981917516
Female,62.3667665,131.7404604,158.4115869,59.75641891,1,158.4115869,25094.23086,0.196360233,0.173023424,0.325236907,0.776705091,0.437848028
Female,67.33434837,168.6262961,171.0292449,76.4875389,1,171.0292449,29251.0026,0.053879277,0.889732057,0.57550759,0.518472957,0.024170931
Female,67.44366129,160.2881674,171.3068997,72.70543044,1,171.3068997,29346.05388,0.908033153,0.779740565,0.675017671,0.41494342,0.3193173
Female,65.69745736,142.157675,166.8715417,64.48158414,1,166.8715417,27846.11143,0.439030984,0.395218707,0.439485252,0.910863329,0.223035668
Female,64.49729061,126.5846421,163.8231182,57.41778099,1,163.8231182,26838.01404,0.731144037,0.576596832,0.299179856,0.8734023,0.326167325
Female,67.21771942,153.989572,170.7330073,69.84843795,1,170.7330073,29149.75979,0.412568485,0.099582808,0.568904557,0.731386239,0.534883523
Female,64.67368972,143.7752626,164.2711719,65.21530893,1,164.2711719,26985.01791,0.450782548,0.187337748,0.768586657,0.397790514,0.281539082
Female,66.08539968,140.3224033,167.8569152,63.64911955,1,167.8569152,28175.94397,0.88679849,0.345289633,0.28041391,0.297877065,0.994436286
Female,61.74570143,132.5956798,156.8340816,60.14433959,1,156.8340816,24596.92916,0.065560775,0.436537385,0.651287771,0.534962717,0.819012156
Female,64.977876,123.6996796,165.043805,56.10918508,1,165.043805,27239.45758,0.631717678,0.321184614,0.718778282,0.997331057,0.266291781
Female,63.19234989,140.3867037,160.5085687,63.67828572,1,160.5085687,25763.00063,0.355372566,0.845697761,0.828904681,0.050198104,0.411203356
Female,61.73773496,123.0800628,156.8138468,55.82813184,1,156.8138468,24590.58255,0.831297263,0.188660293,0.893215248,0.153652445,0.829738318
Female,64.21729169,137.0015102,163.1119209,62.14278903,1,163.1119209,26605.49874,0.18778649,0.155056594,0.010871772,0.920659989,0.479917481
Female,66.18920852,126.3762999,168.1205896,57.32327861,1,168.1205896,28264.53266,0.242812293,0.798620063,0.906609314,0.411101826,0.721541931
Female,62.78874758,126.4227344,159.4834189,57.34434095,1,159.4834189,25434.96089,0.390622126,0.197681224,0.214021352,0.681481701,0.237565536
Female,62.30306688,139.194289,158.2497899,63.13741591,1,158.2497899,25042.996,0.609091696,0.308705224,0.515813746,0.108267324,0.908080605
Female,61.9763097,141.855825,157.4198266,64.34466737,1,157.4198266,24781.00182,0.659901774,0.185394813,0.803312681,0.828598584,0.297557717
Female,63.17994775,124.9060245,160.4770673,56.65637344,1,160.4770673,25752.88912,0.592899256,0.815159623,0.201593126,0.396250309,0.167193299
Female,63.56265567,151.2952442,161.4491454,68.62631239,1,161.4491454,26065.82655,0.816945038,0.138480667,0.52556208,0.498491671,0.673753815
Female,63.80648172,122.7794002,162.0684636,55.6917537,1,162.0684636,26266.18688,0.532519921,0.331355647,0.054909973,0.373563657,0.678047007
Female,58.72051813,106.0668625,149.1501161,48.11108028,1,149.1501161,22245.75712,0.521500735,0.537840087,0.440829419,0.697168371,0.302536597
Female,65.4400924,146.9588815,166.2178347,66.65937298,1,166.2178347,27628.36857,0.303787361,0.806974312,0.128069353,0.049971437,0.097818954
Female,63.31715112,129.3062699,160.8255638,58.65228957,1,160.8255638,25864.86198,0.531433796,0.711175534,0.126326332,0.799298295,0.932331802
Female,63.13238076,126.483785,160.3562471,57.37203301,1,160.3562471,25714.12599,0.800588676,0.660560341,0.298948806,0.146298865,0.573403585
Female,62.19018942,126.9125155,157.9630811,57.56650171,1,157.9630811,24952.335,0.764778307,0.23099628,0.509460144,0.793602801,0.704588975
Female,61.21434885,112.9152089,155.4844461,51.21743544,1,155.4844461,24175.41297,0.119763434,0.364763851,0.661438398,0.160401752,0.95630109
Female,64.71529187,143.9397166,164.3768414,65.28990394,1,164.3768414,27019.74597,0.810458832,0.15641351,0.068773075,0.926067733,0.316433919
Female,66.73873038,144.4120048,169.5163752,65.50413008,1,169.5163752,28735.80145,0.561651815,0.345407694,0.520691804,0.975715739,0.409122166
Female,61.86273334,132.6022293,157.1313427,60.14731041,1,157.1313427,24690.25886,0.140057095,0.744700899,0.831676369,0.390710664,0.153560158
Female,63.15504676,141.4874182,160.4138188,64.17756097,1,160.4138188,25732.59325,0.971132937,0.718967203,0.822403032,0.363710644,0.51952585
Female,67.41984001,148.6057348,171.2463936,67.40637245,1,171.2463936,29325.32733,0.420663846,0.549760096,0.431841346,0.100714406,0.3494428
Female,62.65729403,121.087478,159.1495268,54.92431134,1,159.1495268,25328.5719,0.904741787,0.617156545,0.645086081,0.040349959,0.013763545
Female,67.99079573,172.2176489,172.6966211,78.11654779,1,172.6966211,29824.12296,0.495526124,0.109158898,0.970330939,0.74369021,0.836079458
Female,63.13886174,141.7697518,160.3727088,64.30562524,1,160.3727088,25719.40574,0.146193932,0.581699999,0.087867591,0.959772565,0.018507956
Female,64.1303411,121.2925968,162.8910664,55.01735155,1,162.8910664,26533.49951,0.844707617,0.449397317,0.715382043,0.424580748,0.494418949
Female,57.07265625,93.74614216,144.9645469,42.52250011,1,144.9645469,21014.71985,0.778056601,0.261545363,0.003621596,0.398214493,0.602849761
Female,68.41437934,163.7851382,173.7725235,74.29162841,1,173.7725235,30196.88993,0.556870389,0.566267499,0.425517052,0.577001616,0.233472244
Female,62.59475897,145.9877868,158.9906878,66.21889218,1,158.9906878,25278.0388,0.335025591,0.861002832,0.827946155,0.452435517,0.292684027
Female,69.40649324,156.8766989,176.2924928,71.15801562,1,176.2924928,31079.04303,0.309403787,0.636568492,0.952937925,0.633946745,0.517077486
Female,63.15343318,136.6215926,160.4097203,61.97046142,1,160.4097203,25731.27836,0.34725879,0.412127237,0.45742412,0.113216431,0.461813645
Female,58.11787193,102.0889662,147.6193947,46.30673835,1,147.6193947,21791.48569,0.348020006,0.212620548,0.783312121,0.53121634,0.204186764
Female,65.2848633,125.1310536,165.8235528,56.75844487,1,165.8235528,27497.45066,0.70195539,0.069508809,0.233151318,0.55627718,0.640398131
Female,60.76068868,116.9754277,154.3321492,53.05911822,1,154.3321492,23818.41229,0.081364977,0.747712998,0.904325075,0.312124323,0.587785562
Female,67.58883983,150.3805974,171.6756532,68.21143595,1,171.6756532,29472.52989,0.328712903,0.21828772,0.966162963,0.457502709,0.787939244
Female,64.42828874,138.2257374,163.6478534,62.69808868,1,163.6478534,26780.61993,0.12748742,0.060913754,0.173490159,0.510886681,0.515046253
Female,61.15386602,135.4254178,155.3308197,61.42788611,1,155.3308197,24127.66354,0.32021845,0.83022124,0.772035179,0.703265951,0.008730902
Female,61.81138823,127.2482929,157.0009261,57.71880767,1,157.0009261,24649.2908,0.771798157,0.047013695,0.177944004,0.219052095,0.080909815
Female,67.12200313,148.8264861,170.4898879,67.50650348,1,170.4898879,29066.80189,0.86213118,0.193013393,0.302745223,0.467545846,0.241741731
Female,62.54948538,131.1111812,158.8756929,59.4709829,1,158.8756929,25241.48578,0.266392841,0.724280106,0.41132432,0.973737683,0.465041431
Female,67.14373075,155.8315604,170.5450761,70.68394916,1,170.5450761,29085.62299,0.696914103,0.469967332,0.412311506,0.344368563,0.240454419
Female,64.79896116,152.8287055,164.5893614,69.32187819,1,164.5893614,27089.65787,0.220567274,0.078931436,0.13528921,0.25875773,0.281215327
Female,65.96527421,148.8005981,167.5517965,67.49476087,1,167.5517965,28073.60451,0.144107955,0.470978446,0.290484652,0.563749093,0.201130213
Female,62.08759453,125.4502637,157.7024901,56.90323603,1,157.7024901,24870.07538,0.267705077,0.098535948,0.508420485,0.690560938,0.502241461
Female,64.18914537,112.5070115,163.0404292,51.03228038,1,163.0404292,26582.18156,0.54172514,0.802114539,0.091378607,0.684975103,0.257348624
Female,64.62428946,138.1123296,164.1456952,62.64664782,1,164.1456952,26943.80926,0.684237973,0.571572123,0.360657247,0.774163842,0.454045259
Female,62.2648301,147.964387,158.1526685,67.11546222,1,158.1526685,25012.26654,0.136349124,0.458951707,0.798969915,0.912588938,0.559317688
Female,62.7785164,140.387945,159.4574317,63.67884874,1,159.4574317,25426.67251,0.233951831,0.017282258,0.136812659,0.280358712,0.502653556
Female,63.07402723,155.2781093,160.2080292,70.43290816,1,160.2080292,25666.61261,0.108533739,0.47647559,0.941028075,0.312801632,0.094675888
Female,64.26471448,150.0713449,163.2323748,68.07116145,1,163.2323748,26644.80817,0.272550335,0.985660391,0.804203022,0.93102976,0.690338276
Female,67.4182853,156.6818369,171.2424447,71.06962776,1,171.2424447,29323.97485,0.777823363,0.256154186,0.280216939,0.000158253,0.922382389
Female,64.35534286,138.3113228,163.4625709,62.73690954,1,163.4625709,26720.01207,0.933454986,0.791093598,0.810734913,0.978414819,0.187781398
Female,65.96227784,156.0960742,167.5441857,70.80393051,1,167.5441857,28071.05416,0.290068574,0.283984875,0.674100831,0.612856728,0.405567627
Female,63.73237421,151.2387895,161.8802305,68.600705,1,161.8802305,26205.20903,0.652434406,0.4200849,0.616637458,0.788460623,0.274432565
Female,70.36012322,185.8487209,178.714713,84.299493,1,178.714713,31938.94864,0.860326019,0.51643029,0.320030897,0.117682324,0.115828638
Female,66.05447296,145.1394812,167.7783613,65.83410754,1,167.7783613,28149.57853,0.095236199,0.081759801,0.739546817,0.430631625,0.219528015
Female,63.87807632,125.1735865,162.2503139,56.77773743,1,162.2503139,26325.16435,0.045077332,0.253087641,0.559615316,0.564167112,0.852164699
Female,65.81717356,153.3415509,167.1756208,69.55450074,1,167.1756208,27947.6882,0.5697532,0.48765293,0.576508673,0.451427682,0.674991447
Female,54.87372753,78.60667031,139.3792679,35.6553568,1,139.3792679,19426.58033,0.756378903,0.28677286,0.544026861,0.975630043,0.510483673
Female,62.1999501,127.2296066,157.9878733,57.71033173,1,157.9878733,24960.1681,0.89891141,0.824786551,0.543239046,0.015833774,0.380568777
Female,67.43486437,170.9550415,171.2845555,77.54383917,1,171.2845555,29338.39895,0.688530707,0.827339005,0.70254695,0.766257221,0.159086663
Female,67.07070761,154.7114591,170.3595973,70.17588018,1,170.3595973,29022.3924,0.666673812,0.206419434,0.607477966,0.451256641,0.205557787
Female,64.05349443,142.9993795,162.6958759,64.86337453,1,162.6958759,26469.94802,0.72109159,0.996052321,0.368673458,0.59942577,0.390928484
Female,58.40402741,106.7711146,148.3462296,48.4305234,1,148.3462296,22006.60384,0.585981264,0.158723214,0.983578798,0.56314123,0.295539413
Female,59.15051143,103.9989764,150.242299,47.17310372,1,150.242299,22572.74842,0.291080427,0.322893994,0.307263444,0.269424801,0.520208146
Female,65.48183179,134.9544349,166.3238528,61.21425202,1,166.3238528,27663.62399,0.222472737,0.128201891,0.442886116,0.836950213,0.062957697
Female,62.09718425,124.4108355,157.726848,56.43175972,1,157.726848,24877.75858,0.432572889,0.29987902,0.29139575,0.125651105,0.381971085
Female,66.358956,154.0191081,168.5517482,69.86183527,1,168.5517482,28409.69183,0.537473343,0.756204802,0.085405254,0.875401756,0.663344489
Female,67.86895411,147.8656253,172.3871434,67.07066471,1,172.3871434,29717.32723,0.680765781,0.916248247,0.754435409,0.720871704,0.881078933
Female,65.42523058,147.0210353,166.1800857,66.68756547,1,166.1800857,27615.82087,0.698376895,0.574974397,0.710766107,0.266307069,0.709544735
Female,63.79995888,134.9470326,162.0518955,61.2108944,1,162.0518955,26260.81685,0.30909753,0.611934423,0.740351582,0.776976521,0.022381927
Female,67.02293422,181.7930686,170.2382529,82.45988157,1,170.2382529,28981.06276,0.284326545,0.618890926,0.544319078,0.863182528,0.413168434
Female,65.86062869,165.414135,167.2859969,75.03052833,1,167.2859969,27984.60475,0.435479689,0.638966753,0.338775143,0.336019569,0.051613869
Female,62.35637147,120.6625287,158.3851835,54.7315577,1,158.3851835,25085.86636,0.846820425,0.905064004,0.993774119,0.605483891,0.566423356
Female,58.72221941,110.5384176,149.1544373,50.13934193,1,149.1544373,22247.04617,0.563487896,0.142641733,0.274753312,0.905760148,0.031564081
Female,73.38958587,190.0787289,186.4095481,86.21819079,1,186.4095481,34748.51962,0.664503525,0.721085591,0.287278316,0.557730565,0.891477559
Female,64.25834195,140.236766,163.2161886,63.61027518,1,163.2161886,26639.52421,0.85363032,0.237337684,0.178796566,0.185765772,0.627912642
Female,61.19071638,124.4632732,155.4244196,56.455545,1,155.4244196,24156.75021,0.547775521,0.624850017,0.136686741,0.842972035,0.961251095
Female,60.38028449,115.0272311,153.3659226,52.17543181,1,153.3659226,23521.10622,0.799836632,0.792373983,0.905678803,0.046545524,0.151572445
Female,66.62044769,152.2753556,169.2159371,69.07088312,1,169.2159371,28634.03338,0.720768667,0.133050547,0.557475895,0.916985007,0.287793179
Female,63.95332791,131.4530812,162.4414529,59.62606601,1,162.4414529,26387.22561,0.691116742,0.204881034,0.989881666,0.32817756,0.537404945
Female,65.9466743,145.0981448,167.5045527,65.81535771,1,167.5045527,28057.77518,0.09257045,0.491203276,0.031607978,0.262156417,0.317424341
Female,61.86092378,132.4735416,157.1267464,60.08893867,1,157.1267464,24688.81443,0.393446662,0.592263591,0.899951554,0.947373973,0.837636666
Female,66.6835119,142.9567978,169.3761202,64.84405984,1,169.3761202,28688.27011,0.023678345,0.895458964,0.210533387,0.200529946,0.675602139
Female,68.26421231,158.7937316,173.3910993,72.02756632,1,173.3910993,30064.4733,0.341108729,0.692553374,0.35756265,0.539938673,0.042683915
Female,68.73195145,164.1101887,174.5791567,74.43906872,1,174.5791567,30477.88195,0.822569502,0.407844743,0.706293276,0.902047685,0.557945295
Female,62.3117478,105.1463631,158.2718394,47.69354913,1,158.2718394,25049.97515,0.924055355,0.843837893,0.648758738,0.23551075,0.910737899
Female,63.07502417,146.9055581,160.2105614,66.63518592,1,160.2105614,25667.42398,0.53406088,0.021197433,0.596753942,0.055285637,0.903488909
Female,56.81031728,84.17069477,144.2982059,38.17915378,1,144.2982059,20821.97223,0.96184692,0.381891409,0.169395593,0.591466896,0.07588064
Female,64.09322339,128.4177412,162.7967874,58.24926005,1,162.7967874,26502.794,0.885580562,0.34734942,0.926888842,0.06863645,0.522823576
Female,65.3374525,139.2772802,165.9571293,63.17506009,1,165.9571293,27541.76878,0.599547171,0.394078774,0.929954153,0.118795227,0.204623205
Female,61.96829434,132.7656421,157.3994676,60.22143313,1,157.3994676,24774.59241,0.669823062,0.092841987,0.535783884,0.088158772,0.695912533
Female,68.09768915,152.1792167,172.9681304,69.02727527,1,172.9681304,29917.97415,0.098063315,0.956771105,0.485975299,0.41535574,0.111754416
Female,62.74526481,133.2928318,159.3729726,60.46056218,1,159.3729726,25399.7444,0.107379018,0.252045762,0.60393919,0.022497111,0.633934383
Female,61.8665605,118.7644899,157.1410637,53.87062251,1,157.1410637,24693.31389,0.133222596,0.130743913,0.301601359,0.689137583,0.011794258
Female,61.72792858,132.7115514,156.7889386,60.196898,1,156.7889386,24582.77126,0.001328714,0.858145622,0.475184063,0.146034569,0.644264013
Female,66.2094519,140.5064131,168.1720078,63.73258494,1,168.1720078,28281.82422,0.066835262,0.280218769,0.808519526,0.691029479,0.688238128
Female,67.1513383,156.3023068,170.5643993,70.89747594,1,170.5643993,29092.2143,0.925735254,0.35380531,0.445029396,0.032486315,0.695482907
Female,66.13817243,152.0831223,167.990958,68.98368763,1,167.990958,28220.96196,0.121831163,0.842010241,0.644904515,0.339371994,0.798124847
Female,64.44600367,142.8212166,163.6928493,64.78256129,1,163.6928493,26795.34892,0.737033205,0.796947152,0.029156742,0.926944956,0.201164988
Female,62.36929577,129.3449627,158.4180113,58.6698403,1,158.4180113,25096.26629,0.601961906,0.98651283,0.763029004,0.199276816,0.271772095
Female,60.64026619,118.136727,154.0262761,53.58587426,1,154.0262761,23724.09374,0.144527642,0.333078498,0.821439505,0.621156298,0.858268871
Female,64.51847301,129.8037193,163.8769214,58.87792865,1,163.8769214,26855.64538,0.813128585,0.991563569,0.955266197,0.928936338,0.651020499
Female,60.38865261,124.9821973,153.3871776,56.69092486,1,153.3871776,23527.62626,0.813088006,0.345112286,0.306384703,0.630242662,0.703912835
Female,59.93998171,102.4669493,152.2475535,46.47818848,1,152.2475535,23179.31756,0.175539371,0.509433541,0.544962342,0.547699895,0.007375703
Female,60.9161961,120.9432479,154.7271381,54.85888972,1,154.7271381,23940.48726,0.961825911,0.434411143,0.771286001,0.576546121,0.251225918
Female,67.99909936,158.5720065,172.7177124,71.92699357,1,172.7177124,29831.40817,0.980360353,0.86747452,0.754982469,0.237950175,0.845687846
Female,65.90904654,149.0594482,167.4089782,67.61217322,1,167.4089782,28025.76599,0.236293846,0.194003998,0.212793405,0.093443279,0.877809507
Female,62.98801482,142.5439469,159.9895576,64.65679395,1,159.9895576,25596.65855,0.379776694,0.04192023,0.282901988,0.17231568,0.454885355
Female,63.38350557,125.6620813,160.9941041,56.99931478,1,160.9941041,25919.10157,0.343833901,0.540652271,0.662792542,0.6811573,0.927777694
Female,68.6111165,174.9781687,174.2722359,79.36869748,1,174.2722359,30370.81221,0.773486651,0.767243911,0.507987378,0.668616284,0.576194807
Female,64.09620718,146.6405462,162.8043662,66.51497864,1,162.8043662,26505.26167,0.851024007,0.837120304,0.670043141,0.737814714,0.069124294
Female,67.11173942,162.6047911,170.4638181,73.75623241,1,170.4638181,29057.91329,0.561430193,0.738397144,0.983276158,0.704955873,0.60431992
Female,59.51589009,124.8896179,151.1703608,56.64893156,1,151.1703608,22852.478,0.046536631,0.952421373,0.425132647,0.71754731,0.600822279
Female,62.235747,120.421334,158.0787974,54.62215374,1,158.0787974,24988.90618,0.343543065,0.387217012,0.623161972,0.72360682,0.398981532
Female,64.93938818,149.162906,164.946046,67.65910085,1,164.946046,27207.19808,0.29145014,0.210364824,0.002738853,0.864601381,0.151232593
Female,67.72459211,161.3533074,172.020464,73.1885694,1,172.020464,29591.04002,0.081087968,0.960914577,0.551707626,0.65228872,0.473314248
Female,63.935697,142.9877589,162.3966704,64.85810355,1,162.3966704,26372.67855,0.516253127,0.655838099,0.564362977,0.39181277,0.199709915
Female,65.21523133,155.6114414,165.6466876,70.58410491,1,165.6466876,27438.8251,0.943755836,0.449571729,0.165839599,0.525642894,0.687420016
Female,63.75811428,152.0395419,161.9456103,68.96391989,1,161.9456103,26226.38068,0.308137832,0.720506382,0.861022609,0.122347821,0.223928462
Female,63.99769558,143.3416612,162.5541468,65.0186308,1,162.5541468,26423.85064,0.242257465,0.698184533,0.094979412,0.273015924,0.058939981
Female,65.88151292,138.8977831,167.3390428,63.00292322,1,167.3390428,28002.35525,0.571675918,0.634710421,0.793595725,0.214575034,0.566232668
Female,67.67987186,175.0127997,171.9068745,79.38440586,1,171.9068745,29551.97351,0.825206379,0.508995915,0.548750009,0.459857709,0.157484296
Female,64.39016914,125.6100027,163.5510296,56.97569234,1,163.5510296,26748.93929,0.124689901,0.326053828,0.869986238,0.307701707,0.707722767
Female,67.03115624,154.4843569,170.2591368,70.07286841,1,170.2591368,28988.17368,0.432386506,0.835450302,0.280487316,0.47406834,0.85868833
Female,57.11253942,98.7940381,145.0658501,44.81218533,1,145.0658501,21044.10088,0.221472621,0.061824461,0.709838778,0.167659803,0.505225762
Female,62.89952805,117.4226747,159.7648013,53.26198588,1,159.7648013,25524.79172,0.905868179,0.845019089,0.619572732,0.695762375,0.153695625
Female,64.04509045,138.7611739,162.6745297,62.94095839,1,162.6745297,26463.00263,0.943180425,0.435176658,0.219895478,0.185267098,0.342552152
Female,67.78128197,162.1555696,172.1644562,73.55246912,1,172.1644562,29640.59998,0.503127618,0.559165801,0.537683258,0.040585072,0.758841386
Female,60.01307771,113.8783529,152.4332174,51.65430986,1,152.4332174,23235.88576,0.221824533,0.064489773,0.571561574,0.106992279,0.216008117
Female,61.44065667,126.2999132,156.0592679,57.28863024,1,156.0592679,24354.49511,0.965570872,0.242220908,0.899340405,0.016350685,0.413755026
Female,59.74227958,95.93328554,151.7453901,43.51457085,1,151.7453901,23026.66342,0.480049925,0.266924327,0.738931403,0.047270118,0.212303369
Female,64.33505618,138.7020458,163.4110427,62.91413836,1,163.4110427,26703.16887,0.271016991,0.279162801,0.150909613,0.023960415,0.896057334
Female,61.04344506,113.1825382,155.0503504,51.33869386,1,155.0503504,24040.61117,0.403614484,0.688342609,0.842301468,0.043385228,0.07431482
Female,64.63379452,138.1461253,164.1698381,62.66197728,1,164.1698381,26951.73574,0.71489157,0.926287588,0.401917987,0.939163144,0.198808423
Female,66.09495799,153.2641882,167.8811933,69.51940965,1,167.8811933,28184.09506,0.737616135,0.983280899,0.043404502,0.894958685,0.391119289
Female,59.60563161,109.3918425,151.3983043,49.61926462,1,151.3983043,22921.44654,0.057812199,0.288650927,0.003468775,0.536468991,0.978181507
Female,65.49934693,152.9270611,166.3683412,69.36649149,1,166.3683412,27678.42495,0.723921042,0.419807795,0.663871874,0.137221536,0.83402555
Female,66.10550245,154.5954511,167.9079762,70.12325987,1,167.9079762,28193.08848,0.480455603,0.46850972,0.744460252,0.918442854,0.216954069
Female,67.10685112,151.9113762,170.4514018,68.90578496,1,170.4514018,29053.68039,0.230951888,0.036475059,0.689542417,0.455455727,0.432255623
Female,61.30178808,127.0669423,155.7065417,57.63654847,1,155.7065417,24244.52713,0.147894066,0.603871598,0.777612472,0.152941986,0.235173473
Female,60.82211814,127.441434,154.4881801,57.80641494,1,154.4881801,23866.59778,0.229235273,0.355706015,0.518131335,0.498475379,0.124788951
Female,61.37895177,128.4445276,155.9025375,58.26141016,1,155.9025375,24305.6012,0.840729127,0.091793967,0.909919935,0.258690744,0.55669327
Female,68.93765507,155.6898309,175.1016439,70.61966179,1,175.1016439,30660.58569,0.91326832,0.632222193,0.197650375,0.85993723,0.140679015
Female,64.91213032,151.4918118,164.876811,68.71547388,1,164.876811,27184.36281,0.497547765,0.634617544,0.273130535,0.255645433,0.153617059
Female,65.30241061,149.4628182,165.8681229,67.79513863,1,165.8681229,27512.23421,0.124699561,0.649894187,0.979748071,0.601852531,0.204531222
Female,62.48569113,116.4608068,158.7136555,52.8256903,1,158.7136555,25190.02443,0.822600663,0.157109782,0.681490369,0.029623218,0.058588516
Female,67.47905167,160.8826812,171.3967913,72.97509712,1,171.3967913,29376.86005,0.733884676,0.645919424,0.446454788,0.577086789,0.610926362
Female,59.42491211,94.74701457,150.9392768,42.97648783,1,150.9392768,22782.66527,0.435522464,0.307475191,0.321853862,0.452929942,0.862538094
Female,66.90285514,141.3175476,169.933252,64.10050903,1,169.933252,28877.31015,0.883398308,0.3673551,0.268493481,0.525479401,0.285521372
Female,62.84715796,152.6103843,159.6317812,69.22284945,1,159.6317812,25482.30558,0.773537051,0.826358538,0.709458839,0.018987109,0.708865533
Female,61.43533152,125.9787667,156.0457421,57.14296076,1,156.0457421,24350.27361,0.838000108,0.47996421,0.980386973,0.531660266,0.270986845
Female,64.6503983,143.5107885,164.2120117,65.09534558,1,164.2120117,26965.58478,0.035662491,0.660159509,0.226775726,0.085631994,0.177709633
Female,59.36813918,118.7645183,150.7950735,53.87063537,1,150.7950735,22739.1542,0.625094076,0.815416203,0.463427041,0.627983992,0.915896445
Female,64.83043987,152.942983,164.6693173,69.37371355,1,164.6693173,27115.98405,0.421764476,0.201018726,0.653070325,0.242608662,0.587927507
Female,63.50589446,138.2216307,161.3049719,62.69622592,1,161.3049719,26019.29397,0.151338129,0.234569997,0.907584084,0.435413046,0.011914432
Female,59.90854467,115.5259156,152.1677035,52.40163112,1,152.1677035,23155.00998,0.962336469,0.807660425,0.069793773,0.285862965,0.866810934
Female,67.20873621,171.1849135,170.71019,77.64810727,1,170.71019,29141.96896,0.6959173,0.946100987,0.056779391,0.319701571,0.659678607
Female,60.14332195,118.797659,152.7640377,53.88566775,1,152.7640377,23336.85123,0.33734091,0.968524308,0.639008461,0.204782479,0.611071109
Female,64.28159841,135.9661461,163.27526,61.67315613,1,163.27526,26658.81052,0.098816331,0.640488078,0.933726005,0.574756494,0.122572727
Female,67.94567425,168.8944715,172.5820126,76.60918113,1,172.5820126,29784.55107,0.083480018,0.991603607,0.059621797,0.204010891,0.021628005
Female,61.45448337,104.313445,156.0943878,47.31574416,1,156.0943878,24365.45789,0.697583606,0.509769454,0.670794935,0.404716132,0.912728077
Female,62.34378171,129.9661831,158.3532055,58.95162094,1,158.3532055,25075.73771,0.569209694,0.390462342,0.971806788,0.884822652,0.584156808
